web-scraper-order,web-scraper-start-url,Data004,Data004-href,Noms,Prix,Adresse,Image-src
"1739066451-197","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Boeufs","https://sn.coinafrique.com/annonce/autres-animaux/boeufs-3651241","Boeufs","900 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4047285_uploaded_image1_1673554118.jpg"
"1739066454-198","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chaton siamois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-3671821","Chaton siamois","375 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4333502_uploaded_image1_1691932427.jpg"
"1739066456-199","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Perroquet grand Haras","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-grand-haras-3672216","Perroquet grand Haras","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672216_uploaded_image2_1651097217.jpeg"
"1739066459-200","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Caille","https://sn.coinafrique.com/annonce/autres-animaux/caille-3679001","Caille","2 000 CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_3679001_uploaded_image1_1651592167.jpg"
"1739066461-201","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chaton Angora","https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-3681874","Chaton Angora","160 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4102298_uploaded_image1_1676900131.jpg"
"1739066464-202","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Paire colverts de Rouen","https://sn.coinafrique.com/annonce/autres-animaux/paire-colverts-de-rouen-3686752","Paire colverts de Rouen","15 000 CFA","Mboro, Sénégal","https://images.coinafrique.com/thumb_3686752_uploaded_image1_1652029317.jpg"
"1739066466-203","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Hamster","https://sn.coinafrique.com/annonce/autres-animaux/hamster-3689324","Hamster","15 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_3689324_uploaded_image1_1652181532.jpg"
"1739066468-204","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Boeuf","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-3691179","Boeuf","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4047285_uploaded_image1_1673554118.jpg"
"1739066471-205","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Perruches ondulées","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3693176","Perruches ondulées","12 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3968286_uploaded_image1_1668632770.jpg"
"1739066473-206","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Oie","https://sn.coinafrique.com/annonce/autres-animaux/oie-3719072","Oie","65 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4064457_uploaded_image1_1674641302.jpg"
"1739066476-207","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-3734952","Vache","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4878570_uploaded_image1_1722874635.jpg"
"1739066478-208","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Couple cochons d'inde","https://sn.coinafrique.com/annonce/autres-animaux/couple-cochons-dinde-3738425","Couple cochons d'inde","25 000 CFA","Sacré-Coeur, Dakar, Sénégal",""
"1739066481-209","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Sacs de foin - Ngogne","https://sn.coinafrique.com/annonce/autres-animaux/sacs-de-foin-ngogne-3747916","Sacs de foin - Ngogne","5 000 CFA","Saint Louis, Sénégal","https://images.coinafrique.com/thumb_3747916_uploaded_image1_1655548507.jpg"
"1739066483-210","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Canard","https://sn.coinafrique.com/annonce/autres-animaux/canard-3761752","Canard","Prix sur demande","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_3761752_uploaded_image1_1656414791.jpg"
"1739066486-211","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Paire Oie","https://sn.coinafrique.com/annonce/autres-animaux/paire-oie-3763969","Paire Oie","130 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3763969_uploaded_image1_1656542478.jpg"
"1739066488-212","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Oiseaux exotiques","https://sn.coinafrique.com/annonce/autres-animaux/oiseaux-exotiques-3773129","Oiseaux exotiques","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_3773129_uploaded_image1_1657027947.jpg"
"1739066491-213","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Veaux","https://sn.coinafrique.com/annonce/autres-animaux/veaux-3775233","Veaux","200 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_3775233_uploaded_image1_1657130525.jpg"
"1739066493-214","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Couple Hamster","https://sn.coinafrique.com/annonce/autres-animaux/couple-hamster-3779809","Couple Hamster","45 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3779809_uploaded_image1_1657474571.jpg"
"1739066496-215","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Hamster","https://sn.coinafrique.com/annonce/autres-animaux/hamster-3780966","Hamster","15 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4110101_uploaded_image1_1677403384.jpg"
"1739066498-216","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Veau","https://sn.coinafrique.com/annonce/autres-animaux/veau-3784229","Veau","300 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3784229_uploaded_image1_1657796861.jpg"
"1739066500-217","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Cailles","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3797181","Cailles","100 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_3797181_uploaded_image1_1658618385.jpg"
"1739066503-218","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-3798116","Vache","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4878570_uploaded_image1_1722874635.jpg"
"1739066505-219","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Peruche ondulée","https://sn.coinafrique.com/annonce/autres-animaux/peruche-ondulee-3803986","Peruche ondulée","10 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3803986_uploaded_image1_1659036881.jpg"
"1739066508-220","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-3804681","Vache","1 000 000 CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_3804681_uploaded_image1_1659094431.jpg"
"1739066510-221","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Hamster dorée","https://sn.coinafrique.com/annonce/autres-animaux/hamster-doree-3814562","Hamster dorée","15 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4110101_uploaded_image1_1677403384.jpg"
"1739066513-222","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-3817866","Bœuf","750 000 CFA","Niaga, Sénégal",""
"1739066516-223","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-3819174","Bœuf","Prix sur demande","Niaga, Sénégal",""
"1739066518-224","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-3850590","Vache","65 000 CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3850590_uploaded_image1_1661716395.jpg"
"1739066521-225","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Cobaye mâle","https://sn.coinafrique.com/annonce/autres-animaux/cobaye-male-3868453","Cobaye mâle","16 000 CFA","Thies, Sénégal",""
"1739066523-226","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Œufs","https://sn.coinafrique.com/annonce/autres-animaux/ufs-3862604","Œufs","9 000 CFA","Keur Massar, Sénégal",""
"1739066526-227","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Paon","https://sn.coinafrique.com/annonce/autres-animaux/paon-3901686","Paon","50 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4804686_uploaded_image1_1718999173.jpg"
"1739066528-228","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Cailles","https://sn.coinafrique.com/annonce/autres-animaux/cailles-3905361","Cailles","2 500 CFA","Ziguinchor, Sénégal","https://images.coinafrique.com/thumb_3905361_uploaded_image1_1664880986.jpg"
"1739066531-229","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chaton Scottish Fold","https://sn.coinafrique.com/annonce/autres-animaux/chaton-scottish-fold-3915043","Chaton Scottish Fold","Prix sur demande","Fann-Point E-Amitié, Dakar, Sénégal","https://images.coinafrique.com/thumb_4540889_uploaded_image1_1705029103.jpg"
"1739066533-230","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Paons bleus","https://sn.coinafrique.com/annonce/autres-animaux/paons-bleus-3916692","Paons bleus","400 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3916692_uploaded_image1_1665568760.jpg"
"1739066536-231","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-3916720","Bœuf","700 000 CFA","Mbour, Sénégal",""
"1739066538-232","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Anes","https://sn.coinafrique.com/annonce/autres-animaux/anes-3916725","Anes","500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_3916725_uploaded_image1_1665569939.jpg"
"1739066541-233","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Poissons aquarium","https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-3922652","Poissons aquarium","7 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4898597_uploaded_image1_1723887709.jpg"
"1739066543-234","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Dinde","https://sn.coinafrique.com/annonce/autres-animaux/dinde-3956243","Dinde","35 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_4170236_uploaded_image1_1681079402.jpg"
"1739066546-235","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Paon","https://sn.coinafrique.com/annonce/autres-animaux/paon-3956247","Paon","450 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_4226444_uploaded_image1_1684797786.jpg"
"1739066550-236","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Perruches ondulées","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-3968286","Perruches ondulées","12 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_3968286_uploaded_image1_1668632770.jpg"
"1739066552-237","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chèvre","https://sn.coinafrique.com/annonce/autres-animaux/chevre-3985611","Chèvre","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3985611_uploaded_image1_1669761997.jpg"
"1739066555-238","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-3991901","Bœufs","600 000 CFA","Bambey, Sénégal",""
"1739066558-239","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-4001249","Bœufs","600 000 CFA","Bambey, Sénégal",""
"1739066560-240","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chat persan hymalayen","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-hymalayen-4002094","Chat persan hymalayen","350 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4002094_uploaded_image1_1670612752.jpg"
"1739066563-241","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chaton Persan","https://sn.coinafrique.com/annonce/autres-animaux/chaton-persan-4004300","Chaton Persan","400 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4004300_uploaded_image1_1670782309.jpg"
"1739066565-242","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Perroquets Roseicollis","https://sn.coinafrique.com/annonce/autres-animaux/perroquets-roseicollis-4006084","Perroquets Roseicollis","50 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_4724298_uploaded_image1_1714756962.jpg"
"1739066568-243","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-4015081","Vache","475 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4878570_uploaded_image1_1722874635.jpg"
"1739066571-244","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Jument","https://sn.coinafrique.com/annonce/autres-animaux/jument-4029052","Jument","550 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4029052_uploaded_image1_1672496436.jpg"
"1739066573-245","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Cheval","https://sn.coinafrique.com/annonce/autres-animaux/cheval-4029054","Cheval","450 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4029054_uploaded_image1_1672496527.jpg"
"1739066575-246","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Oies de garde","https://sn.coinafrique.com/annonce/autres-animaux/oies-de-garde-4033376","Oies de garde","200 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4033376_uploaded_image1_1672817271.jpg"
"1739066578-247","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Boeuf","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4047285","Boeuf","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4047285_uploaded_image1_1673554118.jpg"
"1739066580-248","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Perruches ondulées","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4049517","Perruches ondulées","7 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_4194617_uploaded_image1_1682759209.jpg"
"1739066583-249","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Dindons","https://sn.coinafrique.com/annonce/autres-animaux/dindons-4056115","Dindons","175 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4056115_uploaded_image1_1674103633.jpg"
"1739066585-250","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Canards","https://sn.coinafrique.com/annonce/autres-animaux/canards-4056116","Canards","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4056116_uploaded_image1_1674103896.jpg"
"1739066588-251","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Dinde","https://sn.coinafrique.com/annonce/autres-animaux/dinde-4060300","Dinde","50 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4794677_uploaded_image1_1718313441.jpg"
"1739066590-252","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Oies","https://sn.coinafrique.com/annonce/autres-animaux/oies-4064457","Oies","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4064457_uploaded_image1_1674641302.jpg"
"1739066593-253","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Bœufs","https://sn.coinafrique.com/annonce/autres-animaux/bufs-4089255","Bœufs","Prix sur demande","Niaga, Sénégal",""
"1739066595-254","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-4090572","Bœuf","600 000 CFA","Bambey, Sénégal",""
"1739066598-255","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Cheval","https://sn.coinafrique.com/annonce/autres-animaux/cheval-4092862","Cheval","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4092862_uploaded_image1_1676283623.jpg"
"1739066600-256","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chaton angora","https://sn.coinafrique.com/annonce/autres-animaux/chaton-angora-4102298","Chaton angora","180 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4102298_uploaded_image1_1676900131.jpg"
"1739066602-257","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chats siamois himalayen","https://sn.coinafrique.com/annonce/autres-animaux/chats-siamois-himalayen-4102440","Chats siamois himalayen","300 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4102440_uploaded_image1_1676904996.jpg"
"1739066605-258","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chèvre sahelienne","https://sn.coinafrique.com/annonce/autres-animaux/chevre-sahelienne-4103018","Chèvre sahelienne","180 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4103018_uploaded_image1_1676929679.jpg"
"1739066607-259","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Hamster dorée","https://sn.coinafrique.com/annonce/autres-animaux/hamster-doree-4110101","Hamster dorée","15 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4110101_uploaded_image1_1677403384.jpg"
"1739066610-260","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Oies","https://sn.coinafrique.com/annonce/autres-animaux/oies-4119270","Oies","35 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4409000_uploaded_image1_1696840958.jpg"
"1739066612-261","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Vaches","https://sn.coinafrique.com/annonce/autres-animaux/vaches-4131629","Vaches","7 000 000 CFA","Niaga, Sénégal","https://images.coinafrique.com/thumb_4878570_uploaded_image1_1722874635.jpg"
"1739066615-262","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Chatte persane himalayenne","https://sn.coinafrique.com/annonce/autres-animaux/chatte-persane-himalayenne-4140736","Chatte persane himalayenne","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4140736_uploaded_image1_1679260998.jpg"
"1739066617-263","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Canard colvert","https://sn.coinafrique.com/annonce/autres-animaux/canard-colvert-4141195","Canard colvert","32 500 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4141195_uploaded_image1_1679311407.jpg"
"1739066619-264","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Perroquet","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4141464","Perroquet","20 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4185842_uploaded_image1_1682102205.jpg"
"1739066622-265","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-4150854","Bœuf","Prix sur demande","Niaga, Sénégal",""
"1739066624-266","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Hamster doré","https://sn.coinafrique.com/annonce/autres-animaux/hamster-dore-4169247","Hamster doré","Prix sur demande","Patte d'oie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3779809_uploaded_image1_1657474571.jpg"
"1739066627-267","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Dindes","https://sn.coinafrique.com/annonce/autres-animaux/dindes-4169870","Dindes","100 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4169875_uploaded_image1_1681057517.jpg"
"1739066629-268","https://sn.coinafrique.com/categorie/autres-animaux?page=3","Dindes","https://sn.coinafrique.com/annonce/autres-animaux/dindes-4169875","Dindes","100 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4169875_uploaded_image1_1681057517.jpg"
"1739066635-269","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Dinde","https://sn.coinafrique.com/annonce/autres-animaux/dinde-4170236","Dinde","45 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_4170236_uploaded_image1_1681079402.jpg"
"1739066638-270","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Bœuf","https://sn.coinafrique.com/annonce/autres-animaux/buf-4179472","Bœuf","Prix sur demande","Niaga, Sénégal",""
"1739066640-271","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chaton siamois","https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-4180282","Chaton siamois","240 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4180282_uploaded_image1_1681738114.jpg"
"1739066643-272","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Couple de perruches","https://sn.coinafrique.com/annonce/autres-animaux/couple-de-perruches-4180902","Couple de perruches","14 900 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4180902_uploaded_image1_1681767382.jpg"
"1739066645-273","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Perroquet","https://sn.coinafrique.com/annonce/autres-animaux/perroquet-4185842","Perroquet","35 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4185842_uploaded_image1_1682102205.jpg"
"1739066647-274","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Perruches","https://sn.coinafrique.com/annonce/autres-animaux/perruches-4194617","Perruches","30 000 CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_4194617_uploaded_image1_1682759209.jpg"
"1739066650-275","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Boeuf","https://sn.coinafrique.com/annonce/autres-animaux/boeuf-4196106","Boeuf","600 000 CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_4196106_uploaded_image1_1682881461.jpg"
"1739066652-276","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Cailles","https://sn.coinafrique.com/annonce/autres-animaux/cailles-4208226","Cailles","7 000 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_4701407_uploaded_image1_1713575328.jpg"
"1739066655-277","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Poissons aquarium","https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquarium-4213007","Poissons aquarium","15 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4898597_uploaded_image1_1723887709.jpg"
"1739066657-278","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chaton Siamois Himalayen","https://sn.coinafrique.com/annonce/autres-animaux/chaton-siamois-himalayen-4215680","Chaton Siamois Himalayen","275 000 CFA","Fann, Dakar, Sénégal","https://images.coinafrique.com/thumb_4333502_uploaded_image1_1691932427.jpg"
"1739066660-279","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Poussins bleus hollandais","https://sn.coinafrique.com/annonce/autres-animaux/poussins-bleus-hollandais-4223952","Poussins bleus hollandais","1 500 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4223952_uploaded_image1_1684611180.jpg"
"1739066662-280","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Paon","https://sn.coinafrique.com/annonce/autres-animaux/paon-4226444","Paon","400 CFA","Touba, Sénégal","https://images.coinafrique.com/thumb_4226444_uploaded_image1_1684797786.jpg"
"1739066665-281","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Perruche","https://sn.coinafrique.com/annonce/autres-animaux/perruche-4236158","Perruche","30 000 CFA","Point E, Dakar, Sénégal","https://images.coinafrique.com/thumb_5138284_uploaded_image1_1737038687.jpg"
"1739066667-282","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Paon","https://sn.coinafrique.com/annonce/autres-animaux/paon-4250701","Paon","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4804686_uploaded_image1_1718999173.jpg"
"1739066670-283","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chaton","https://sn.coinafrique.com/annonce/autres-animaux/chaton-4254477","Chaton","Prix sur demande","Ouest Foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4365267_uploaded_image1_1694000653.jpg"
"1739066672-284","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Poissons aquariums","https://sn.coinafrique.com/annonce/autres-animaux/poissons-aquariums-4258053","Poissons aquariums","7 500 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4898597_uploaded_image1_1723887709.jpg"
"1739066675-285","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Oies","https://sn.coinafrique.com/annonce/autres-animaux/oies-4263743","Oies","45 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4409000_uploaded_image1_1696840958.jpg"
"1739066677-286","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Perruches ondulées","https://sn.coinafrique.com/annonce/autres-animaux/perruches-ondulees-4268218","Perruches ondulées","20 000 CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_4846061_uploaded_image1_1721147785.jpg"
"1739066680-287","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chat persan chinchilla golden shaded","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-golden-shaded-4268857","Chat persan chinchilla golden shaded","500 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268866_uploaded_image1_1687597344.jpg"
"1739066682-288","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chat persan chinchilla blue golden shaded","https://sn.coinafrique.com/annonce/autres-animaux/chat-persan-chinchilla-blue-golden-shaded-4268866","Chat persan chinchilla blue golden shaded","650 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268866_uploaded_image1_1687597344.jpg"
"1739066685-289","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chatons persans chinchilla golden shaded","https://sn.coinafrique.com/annonce/autres-animaux/chatons-persans-chinchilla-golden-shaded-4268926","Chatons persans chinchilla golden shaded","500 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4268926_uploaded_image1_1687601650.jpg"
"1739066687-290","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Autruche","https://sn.coinafrique.com/annonce/autres-animaux/autruche-4274068","Autruche","40 000 CFA","Bambey, Sénégal","https://images.coinafrique.com/thumb_4292496_uploaded_image1_1689236421.jpg"
"1739066690-291","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Paon","https://sn.coinafrique.com/annonce/autres-animaux/paon-4277277","Paon","290 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4277277_uploaded_image1_1688258720.jpg"
"1739066692-292","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Canard","https://sn.coinafrique.com/annonce/autres-animaux/canard-4251761","Canard","30 000 CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4917429_uploaded_image1_1724966703.jpg"
"1739066695-293","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Vache","https://sn.coinafrique.com/annonce/autres-animaux/vache-4284952","Vache","Prix sur demande","Niaga, Sénégal","https://images.coinafrique.com/thumb_4878570_uploaded_image1_1722874635.jpg"
"1739066697-294","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chat tigré","https://sn.coinafrique.com/annonce/autres-animaux/chat-tigre-4290086","Chat tigré","60 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4290090_uploaded_image1_1689085062.jpg"
"1739066700-295","https://sn.coinafrique.com/categorie/autres-animaux?page=2","Chat tigré","https://sn.coinafrique.com/annonce/autres-animaux/chat-tigre-4290090","Chat tigré","60 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4290090_uploaded_image1_1689085062.jpg"
